Unnamed: 1,AtliQ,Date,Attendance
Esperanza Irwin,Atq -467,17 - Jun,P
Demarcus Gordon,Atq -484,17 - Jun,P
Ryann Guerrero,Atq -432,17 - Jun,P
Rylee Mullins,Atq -421,17 - Jun,P
Ayanna Atkins,Atq -452,17 - Jun,HLWP
Briley Orr,Atq -367,17 - Jun,P
Emma Freeman,Atq -393,17 - Jun,SL
Will Mahoney,Atq -403,17 - Jun,P
Titus Andersen,Atq -414,17 - Jun,P
Marquis Wyatt,Atq -418,17 - Jun,P
Nick Orozco,Atq -408,17 - Jun,WFH
Gustavo Ritter,Atq -382,17 - Jun,WFH
Isiah Small,Atq -373,17 - Jun,P
Hillary Kirk,Atq -418,17 - Jun,WFH
Dominique Benjamin,Atq -376,17 - Jun,P
Nehemiah Diaz,Atq -453,17 - Jun,P
Josh Sharp,Atq -461,17 - Jun,P
Samuel Murray,Atq -411,17 - Jun,P
Quincy Mendez,Atq -472,17 - Jun,HWFH
Athena Rios,Atq -448,17 - Jun,P
Keaton Nixon,Atq -364,17 - Jun,P
Kayleigh Kennedy,Atq -371,17 - Jun,P
Makai Hardy,Atq -361,17 - Jun,WFH
Leslie Navarro,Atq -459,17 - Jun,WFH
Piper Carroll,Atq -401,17 - Jun,
Alexander Davenport,Atq -350,17 - Jun,WFH
Jovani Pope,Atq -470,17 - Jun,
Kaley Fitzpatrick,Atq -374,17 - Jun,WFH
Miley Combs,Atq -372,17 - Jun,LWP
Dallas Weeks,Atq -437,17 - Jun,P
Jessie Carrillo,Atq -458,17 - Jun,P
Aditya Walls,Atq -455,17 - Jun,P
Kane Malone,Atq -476,17 - Jun,P
Kiana Mcmillan,Atq -362,17 - Jun,P
Jaime Ritter,Atq -452,17 - Jun,P
Charity Singleton,Atq -334,17 - Jun,P
Mckayla Miles,Atq -414,17 - Jun,P
Julien Hamilton,Atq -389,17 - Jun,P
Alyson Huber,Atq -385,17 - Jun,P
Zaiden Wheeler,Atq -348,17 - Jun,LWP
Name,Employee Code,18 - Jun,Sat
Thanos Thakur,Atq -406,18 - Jun,WO
Jarvis Singh,Atq -462,18 - Jun,WO
Nevaeh Waller,Atq -411,18 - Jun,WO
Bo Cordova,Atq -398,18 - Jun,WO
Mekhi Singleton,Atq -438,18 - Jun,WO
Peter Pandey,Atq -366,18 - Jun,WO
Loki Lal,Atq -441,18 - Jun,WO
Phoenix Brady,Atq -436,18 - Jun,WO
Ana Little,Atq -404,18 - Jun,WO
Grace Stone,Atq -397,18 - Jun,WO
Tori Shannon,Atq -335,18 - Jun,WO
Lyric Bartlett,Atq -443,18 - Jun,WO
Kaylah Schultz,Atq -419,18 - Jun,WO
Cason David,Atq -467,18 - Jun,WO
Miya Hampton,Atq -450,18 - Jun,WO
Sofia Solis,Atq -405,18 - Jun,WO
Mckayla Parker,Atq -440,18 - Jun,WO
Madelynn Gray,Atq -335,18 - Jun,WO
Myla Klein,Atq -343,18 - Jun,WO
Boston Morse,Atq -334,18 - Jun,WO
April Ayers,Atq -446,18 - Jun,WO
Faith Hamilton,Atq -419,18 - Jun,WO
Joel Cruz,Atq -396,18 - Jun,WO
Iris Woodard,Atq -459,18 - Jun,WO
Trystan Ortega,Atq -349,18 - Jun,WO
Miles Fields,Atq -438,18 - Jun,WO
Rodrigo Price,Atq -423,18 - Jun,WO
Ella Roth,Atq -370,18 - Jun,WO
Jayce Fuentes,Atq -433,18 - Jun,WO
Hailee Fitzpatrick,Atq -375,18 - Jun,WO
Rey Novak,Atq -475,18 - Jun,WO
Macie Callahan,Atq -368,18 - Jun,WO
Xiomara Ruiz,Atq -468,18 - Jun,WO
Weston Horton,Atq -348,18 - Jun,WO
Chris Frye,Atq -405,18 - Jun,WO
London Kim,Atq -475,18 - Jun,WO
Kenley Marsh,Atq -375,18 - Jun,WO
Adriel Pace,Atq -456,18 - Jun,WO
Jase Ingram,Atq -385,18 - Jun,WO
Adyson Moyer,Atq -484,18 - Jun,WO
Tucker Austin,Atq -412,18 - Jun,WO
Cristofer Bernard,Atq -472,18 - Jun,WO
Karma Reeves,Atq -396,18 - Jun,WO
Esperanza Irwin,Atq -467,18 - Jun,WO
Demarcus Gordon,Atq -484,18 - Jun,WO
Ryann Guerrero,Atq -432,18 - Jun,WO
Rylee Mullins,Atq -421,18 - Jun,WO
Ayanna Atkins,Atq -452,18 - Jun,WO
Briley Orr,Atq -367,18 - Jun,WO
Emma Freeman,Atq -393,18 - Jun,WO
Will Mahoney,Atq -403,18 - Jun,WO
Titus Andersen,Atq -414,18 - Jun,WO
Marquis Wyatt,Atq -418,18 - Jun,WO
Nick Orozco,Atq -408,18 - Jun,WO
Gustavo Ritter,Atq -382,18 - Jun,WO
Isiah Small,Atq -373,18 - Jun,WO
Hillary Kirk,Atq -418,18 - Jun,WO
Dominique Benjamin,Atq -376,18 - Jun,WO
Nehemiah Diaz,Atq -453,18 - Jun,WO
Josh Sharp,Atq -461,18 - Jun,WO
Samuel Murray,Atq -411,18 - Jun,WO
Quincy Mendez,Atq -472,18 - Jun,WO
Athena Rios,Atq -448,18 - Jun,WO
Keaton Nixon,Atq -364,18 - Jun,WO
Kayleigh Kennedy,Atq -371,18 - Jun,WO
Makai Hardy,Atq -361,18 - Jun,WO
Leslie Navarro,Atq -459,18 - Jun,WO
Piper Carroll,Atq -401,18 - Jun,WO
Alexander Davenport,Atq -350,18 - Jun,WO
Jovani Pope,Atq -470,18 - Jun,WO
Kaley Fitzpatrick,Atq -374,18 - Jun,WO
Miley Combs,Atq -372,18 - Jun,WO
Dallas Weeks,Atq -437,18 - Jun,WO
Jessie Carrillo,Atq -458,18 - Jun,WO
Aditya Walls,Atq -455,18 - Jun,WO
Kane Malone,Atq -476,18 - Jun,WO
Kiana Mcmillan,Atq -362,18 - Jun,WO
Jaime Ritter,Atq -452,18 - Jun,WO
Charity Singleton,Atq -334,18 - Jun,WO
Mckayla Miles,Atq -414,18 - Jun,WO
Julien Hamilton,Atq -389,18 - Jun,WO
Alyson Huber,Atq -385,18 - Jun,WO
Zaiden Wheeler,Atq -348,18 - Jun,WO
Name,Employee Code,19 - Jun,Sun
Thanos Thakur,Atq -406,19 - Jun,WO
Jarvis Singh,Atq -462,19 - Jun,WO
Nevaeh Waller,Atq -411,19 - Jun,WO
Bo Cordova,Atq -398,19 - Jun,WO
Mekhi Singleton,Atq -438,19 - Jun,WO
Peter Pandey,Atq -366,19 - Jun,WO
Loki Lal,Atq -441,19 - Jun,WO
Phoenix Brady,Atq -436,19 - Jun,WO
Ana Little,Atq -404,19 - Jun,WO
Grace Stone,Atq -397,19 - Jun,WO
Tori Shannon,Atq -335,19 - Jun,WO
Lyric Bartlett,Atq -443,19 - Jun,WO
Kaylah Schultz,Atq -419,19 - Jun,WO
Cason David,Atq -467,19 - Jun,WO
Miya Hampton,Atq -450,19 - Jun,WO
Sofia Solis,Atq -405,19 - Jun,WO
Mckayla Parker,Atq -440,19 - Jun,WO
Madelynn Gray,Atq -335,19 - Jun,WO
Myla Klein,Atq -343,19 - Jun,WO
Boston Morse,Atq -334,19 - Jun,WO
April Ayers,Atq -446,19 - Jun,WO
Faith Hamilton,Atq -419,19 - Jun,WO
Joel Cruz,Atq -396,19 - Jun,WO
Iris Woodard,Atq -459,19 - Jun,WO
Trystan Ortega,Atq -349,19 - Jun,WO
Miles Fields,Atq -438,19 - Jun,WO
Rodrigo Price,Atq -423,19 - Jun,WO
Ella Roth,Atq -370,19 - Jun,WO
Jayce Fuentes,Atq -433,19 - Jun,WO
Hailee Fitzpatrick,Atq -375,19 - Jun,WO
Rey Novak,Atq -475,19 - Jun,WO
Macie Callahan,Atq -368,19 - Jun,WO
Xiomara Ruiz,Atq -468,19 - Jun,WO
Weston Horton,Atq -348,19 - Jun,WO
Chris Frye,Atq -405,19 - Jun,WO
London Kim,Atq -475,19 - Jun,WO
Kenley Marsh,Atq -375,19 - Jun,WO
Adriel Pace,Atq -456,19 - Jun,WO
Jase Ingram,Atq -385,19 - Jun,WO
Adyson Moyer,Atq -484,19 - Jun,WO
Tucker Austin,Atq -412,19 - Jun,WO
Cristofer Bernard,Atq -472,19 - Jun,WO
Karma Reeves,Atq -396,19 - Jun,WO
Esperanza Irwin,Atq -467,19 - Jun,WO
Demarcus Gordon,Atq -484,19 - Jun,WO
Ryann Guerrero,Atq -432,19 - Jun,WO
Rylee Mullins,Atq -421,19 - Jun,WO
Ayanna Atkins,Atq -452,19 - Jun,WO
Briley Orr,Atq -367,19 - Jun,WO
Emma Freeman,Atq -393,19 - Jun,WO
Will Mahoney,Atq -403,19 - Jun,WO
Titus Andersen,Atq -414,19 - Jun,WO
Marquis Wyatt,Atq -418,19 - Jun,WO
Nick Orozco,Atq -408,19 - Jun,WO
Gustavo Ritter,Atq -382,19 - Jun,WO
Isiah Small,Atq -373,19 - Jun,WO
Hillary Kirk,Atq -418,19 - Jun,WO
Dominique Benjamin,Atq -376,19 - Jun,WO
Nehemiah Diaz,Atq -453,19 - Jun,WO
Josh Sharp,Atq -461,19 - Jun,WO
Samuel Murray,Atq -411,19 - Jun,WO
Quincy Mendez,Atq -472,19 - Jun,WO
Athena Rios,Atq -448,19 - Jun,WO
Keaton Nixon,Atq -364,19 - Jun,WO
Kayleigh Kennedy,Atq -371,19 - Jun,WO
Makai Hardy,Atq -361,19 - Jun,WO
Leslie Navarro,Atq -459,19 - Jun,WO
Piper Carroll,Atq -401,19 - Jun,WO
Alexander Davenport,Atq -350,19 - Jun,WO
Jovani Pope,Atq -470,19 - Jun,WO
Kaley Fitzpatrick,Atq -374,19 - Jun,WO
Miley Combs,Atq -372,19 - Jun,WO
Dallas Weeks,Atq -437,19 - Jun,WO
Jessie Carrillo,Atq -458,19 - Jun,WO
Aditya Walls,Atq -455,19 - Jun,WO
Kane Malone,Atq -476,19 - Jun,WO
Kiana Mcmillan,Atq -362,19 - Jun,WO
Jaime Ritter,Atq -452,19 - Jun,WO
Charity Singleton,Atq -334,19 - Jun,WO
Mckayla Miles,Atq -414,19 - Jun,WO
Julien Hamilton,Atq -389,19 - Jun,WO
Alyson Huber,Atq -385,19 - Jun,WO
Zaiden Wheeler,Atq -348,19 - Jun,WO
Name,Employee Code,20 - Jun,Mon
Thanos Thakur,Atq -406,20 - Jun,
Jarvis Singh,Atq -462,20 - Jun,
Nevaeh Waller,Atq -411,20 - Jun,
Bo Cordova,Atq -398,20 - Jun,WFH
Mekhi Singleton,Atq -438,20 - Jun,
Peter Pandey,Atq -366,20 - Jun,
Loki Lal,Atq -441,20 - Jun,
Phoenix Brady,Atq -436,20 - Jun,
Ana Little,Atq -404,20 - Jun,
Grace Stone,Atq -397,20 - Jun,
Tori Shannon,Atq -335,20 - Jun,
Lyric Bartlett,Atq -443,20 - Jun,
Kaylah Schultz,Atq -419,20 - Jun,
Cason David,Atq -467,20 - Jun,
Miya Hampton,Atq -450,20 - Jun,
Sofia Solis,Atq -405,20 - Jun,
Mckayla Parker,Atq -440,20 - Jun,
Madelynn Gray,Atq -335,20 - Jun,
Myla Klein,Atq -343,20 - Jun,
Boston Morse,Atq -334,20 - Jun,
April Ayers,Atq -446,20 - Jun,
Faith Hamilton,Atq -419,20 - Jun,
Joel Cruz,Atq -396,20 - Jun,PL
Iris Woodard,Atq -459,20 - Jun,
Trystan Ortega,Atq -349,20 - Jun,
Miles Fields,Atq -438,20 - Jun,
Rodrigo Price,Atq -423,20 - Jun,
Ella Roth,Atq -370,20 - Jun,
Jayce Fuentes,Atq -433,20 - Jun,
Hailee Fitzpatrick,Atq -375,20 - Jun,
Rey Novak,Atq -475,20 - Jun,
Macie Callahan,Atq -368,20 - Jun,
Xiomara Ruiz,Atq -468,20 - Jun,
Weston Horton,Atq -348,20 - Jun,
Chris Frye,Atq -405,20 - Jun,
London Kim,Atq -475,20 - Jun,
Kenley Marsh,Atq -375,20 - Jun,
Adriel Pace,Atq -456,20 - Jun,
Jase Ingram,Atq -385,20 - Jun,
Adyson Moyer,Atq -484,20 - Jun,
Tucker Austin,Atq -412,20 - Jun,
Cristofer Bernard,Atq -472,20 - Jun,
Karma Reeves,Atq -396,20 - Jun,
Esperanza Irwin,Atq -467,20 - Jun,
Demarcus Gordon,Atq -484,20 - Jun,
Ryann Guerrero,Atq -432,20 - Jun,
Rylee Mullins,Atq -421,20 - Jun,
Ayanna Atkins,Atq -452,20 - Jun,
Briley Orr,Atq -367,20 - Jun,
Emma Freeman,Atq -393,20 - Jun,
Will Mahoney,Atq -403,20 - Jun,
Titus Andersen,Atq -414,20 - Jun,
Marquis Wyatt,Atq -418,20 - Jun,
Nick Orozco,Atq -408,20 - Jun,
Gustavo Ritter,Atq -382,20 - Jun,WFH
Isiah Small,Atq -373,20 - Jun,
Hillary Kirk,Atq -418,20 - Jun,
Dominique Benjamin,Atq -376,20 - Jun,
Nehemiah Diaz,Atq -453,20 - Jun,
Josh Sharp,Atq -461,20 - Jun,
Samuel Murray,Atq -411,20 - Jun,
Quincy Mendez,Atq -472,20 - Jun,
Athena Rios,Atq -448,20 - Jun,
Keaton Nixon,Atq -364,20 - Jun,
Kayleigh Kennedy,Atq -371,20 - Jun,
Makai Hardy,Atq -361,20 - Jun,WFH
Leslie Navarro,Atq -459,20 - Jun,WFH
Piper Carroll,Atq -401,20 - Jun,
Alexander Davenport,Atq -350,20 - Jun,WFH
Jovani Pope,Atq -470,20 - Jun,
Kaley Fitzpatrick,Atq -374,20 - Jun,WFH
Miley Combs,Atq -372,20 - Jun,LWP
Dallas Weeks,Atq -437,20 - Jun,
Jessie Carrillo,Atq -458,20 - Jun,
Aditya Walls,Atq -455,20 - Jun,
Kane Malone,Atq -476,20 - Jun,
Kiana Mcmillan,Atq -362,20 - Jun,
Jaime Ritter,Atq -452,20 - Jun,
Charity Singleton,Atq -334,20 - Jun,
Mckayla Miles,Atq -414,20 - Jun,
Julien Hamilton,Atq -389,20 - Jun,
Alyson Huber,Atq -385,20 - Jun,
Zaiden Wheeler,Atq -348,20 - Jun,WFH
Name,Employee Code,21 - Jun,Tue
Thanos Thakur,Atq -406,21 - Jun,
Jarvis Singh,Atq -462,21 - Jun,
Nevaeh Waller,Atq -411,21 - Jun,
Bo Cordova,Atq -398,21 - Jun,WFH
Mekhi Singleton,Atq -438,21 - Jun,
Peter Pandey,Atq -366,21 - Jun,
Loki Lal,Atq -441,21 - Jun,
Phoenix Brady,Atq -436,21 - Jun,
Ana Little,Atq -404,21 - Jun,
Grace Stone,Atq -397,21 - Jun,
Tori Shannon,Atq -335,21 - Jun,
Lyric Bartlett,Atq -443,21 - Jun,
Kaylah Schultz,Atq -419,21 - Jun,
Cason David,Atq -467,21 - Jun,
Miya Hampton,Atq -450,21 - Jun,
Sofia Solis,Atq -405,21 - Jun,
Mckayla Parker,Atq -440,21 - Jun,
Madelynn Gray,Atq -335,21 - Jun,
Myla Klein,Atq -343,21 - Jun,
Boston Morse,Atq -334,21 - Jun,
April Ayers,Atq -446,21 - Jun,
Faith Hamilton,Atq -419,21 - Jun,
Joel Cruz,Atq -396,21 - Jun,
Iris Woodard,Atq -459,21 - Jun,
Trystan Ortega,Atq -349,21 - Jun,
Miles Fields,Atq -438,21 - Jun,
Rodrigo Price,Atq -423,21 - Jun,
Ella Roth,Atq -370,21 - Jun,PL
Jayce Fuentes,Atq -433,21 - Jun,
Hailee Fitzpatrick,Atq -375,21 - Jun,
Rey Novak,Atq -475,21 - Jun,
Macie Callahan,Atq -368,21 - Jun,
Xiomara Ruiz,Atq -468,21 - Jun,
Weston Horton,Atq -348,21 - Jun,
Chris Frye,Atq -405,21 - Jun,
London Kim,Atq -475,21 - Jun,
Kenley Marsh,Atq -375,21 - Jun,
Adriel Pace,Atq -456,21 - Jun,
Jase Ingram,Atq -385,21 - Jun,
Adyson Moyer,Atq -484,21 - Jun,
Tucker Austin,Atq -412,21 - Jun,
Cristofer Bernard,Atq -472,21 - Jun,
Karma Reeves,Atq -396,21 - Jun,
Esperanza Irwin,Atq -467,21 - Jun,
Demarcus Gordon,Atq -484,21 - Jun,
Ryann Guerrero,Atq -432,21 - Jun,
Rylee Mullins,Atq -421,21 - Jun,
Ayanna Atkins,Atq -452,21 - Jun,
Briley Orr,Atq -367,21 - Jun,
Emma Freeman,Atq -393,21 - Jun,
Will Mahoney,Atq -403,21 - Jun,
Titus Andersen,Atq -414,21 - Jun,
Marquis Wyatt,Atq -418,21 - Jun,
Nick Orozco,Atq -408,21 - Jun,
Gustavo Ritter,Atq -382,21 - Jun,WFH
Isiah Small,Atq -373,21 - Jun,
Hillary Kirk,Atq -418,21 - Jun,
Dominique Benjamin,Atq -376,21 - Jun,
Nehemiah Diaz,Atq -453,21 - Jun,
Josh Sharp,Atq -461,21 - Jun,
Samuel Murray,Atq -411,21 - Jun,
Quincy Mendez,Atq -472,21 - Jun,
Athena Rios,Atq -448,21 - Jun,
Keaton Nixon,Atq -364,21 - Jun,
Kayleigh Kennedy,Atq -371,21 - Jun,
Makai Hardy,Atq -361,21 - Jun,WFH
Leslie Navarro,Atq -459,21 - Jun,WFH
Piper Carroll,Atq -401,21 - Jun,
Alexander Davenport,Atq -350,21 - Jun,WFH
Jovani Pope,Atq -470,21 - Jun,
Kaley Fitzpatrick,Atq -374,21 - Jun,WFH
Miley Combs,Atq -372,21 - Jun,LWP
Dallas Weeks,Atq -437,21 - Jun,
Jessie Carrillo,Atq -458,21 - Jun,
Aditya Walls,Atq -455,21 - Jun,
Kane Malone,Atq -476,21 - Jun,
Kiana Mcmillan,Atq -362,21 - Jun,
Jaime Ritter,Atq -452,21 - Jun,
Charity Singleton,Atq -334,21 - Jun,
Mckayla Miles,Atq -414,21 - Jun,
Julien Hamilton,Atq -389,21 - Jun,
Alyson Huber,Atq -385,21 - Jun,
Zaiden Wheeler,Atq -348,21 - Jun,WFH
Name,Employee Code,22 - Jun,Wed
Thanos Thakur,Atq -406,22 - Jun,
Jarvis Singh,Atq -462,22 - Jun,
Nevaeh Waller,Atq -411,22 - Jun,
Bo Cordova,Atq -398,22 - Jun,WFH
Mekhi Singleton,Atq -438,22 - Jun,
Peter Pandey,Atq -366,22 - Jun,
Loki Lal,Atq -441,22 - Jun,
Phoenix Brady,Atq -436,22 - Jun,
Ana Little,Atq -404,22 - Jun,
Grace Stone,Atq -397,22 - Jun,
Tori Shannon,Atq -335,22 - Jun,
Lyric Bartlett,Atq -443,22 - Jun,
Kaylah Schultz,Atq -419,22 - Jun,
Cason David,Atq -467,22 - Jun,
Miya Hampton,Atq -450,22 - Jun,
Sofia Solis,Atq -405,22 - Jun,
Mckayla Parker,Atq -440,22 - Jun,
Madelynn Gray,Atq -335,22 - Jun,
Myla Klein,Atq -343,22 - Jun,
Boston Morse,Atq -334,22 - Jun,
April Ayers,Atq -446,22 - Jun,
Faith Hamilton,Atq -419,22 - Jun,
Joel Cruz,Atq -396,22 - Jun,PL
Iris Woodard,Atq -459,22 - Jun,
Trystan Ortega,Atq -349,22 - Jun,
Miles Fields,Atq -438,22 - Jun,
Rodrigo Price,Atq -423,22 - Jun,
Ella Roth,Atq -370,22 - Jun,
Jayce Fuentes,Atq -433,22 - Jun,
Hailee Fitzpatrick,Atq -375,22 - Jun,
Rey Novak,Atq -475,22 - Jun,
Macie Callahan,Atq -368,22 - Jun,
Xiomara Ruiz,Atq -468,22 - Jun,
Weston Horton,Atq -348,22 - Jun,
Chris Frye,Atq -405,22 - Jun,
London Kim,Atq -475,22 - Jun,
Kenley Marsh,Atq -375,22 - Jun,
Adriel Pace,Atq -456,22 - Jun,
Jase Ingram,Atq -385,22 - Jun,
Adyson Moyer,Atq -484,22 - Jun,
Tucker Austin,Atq -412,22 - Jun,
Cristofer Bernard,Atq -472,22 - Jun,
Karma Reeves,Atq -396,22 - Jun,
Esperanza Irwin,Atq -467,22 - Jun,
Demarcus Gordon,Atq -484,22 - Jun,
Ryann Guerrero,Atq -432,22 - Jun,
Rylee Mullins,Atq -421,22 - Jun,
Ayanna Atkins,Atq -452,22 - Jun,
Briley Orr,Atq -367,22 - Jun,
Emma Freeman,Atq -393,22 - Jun,
Will Mahoney,Atq -403,22 - Jun,
Titus Andersen,Atq -414,22 - Jun,
Marquis Wyatt,Atq -418,22 - Jun,
Nick Orozco,Atq -408,22 - Jun,
Gustavo Ritter,Atq -382,22 - Jun,WFH
Isiah Small,Atq -373,22 - Jun,
Hillary Kirk,Atq -418,22 - Jun,
Dominique Benjamin,Atq -376,22 - Jun,
Nehemiah Diaz,Atq -453,22 - Jun,
Josh Sharp,Atq -461,22 - Jun,
Samuel Murray,Atq -411,22 - Jun,
Quincy Mendez,Atq -472,22 - Jun,
Athena Rios,Atq -448,22 - Jun,
Keaton Nixon,Atq -364,22 - Jun,
Kayleigh Kennedy,Atq -371,22 - Jun,
Makai Hardy,Atq -361,22 - Jun,WFH
Leslie Navarro,Atq -459,22 - Jun,WFH
Piper Carroll,Atq -401,22 - Jun,
Alexander Davenport,Atq -350,22 - Jun,WFH
Jovani Pope,Atq -470,22 - Jun,
Kaley Fitzpatrick,Atq -374,22 - Jun,WFH
Miley Combs,Atq -372,22 - Jun,LWP
Dallas Weeks,Atq -437,22 - Jun,
Jessie Carrillo,Atq -458,22 - Jun,
Aditya Walls,Atq -455,22 - Jun,
Kane Malone,Atq -476,22 - Jun,
Kiana Mcmillan,Atq -362,22 - Jun,
Jaime Ritter,Atq -452,22 - Jun,
Charity Singleton,Atq -334,22 - Jun,
Mckayla Miles,Atq -414,22 - Jun,
Julien Hamilton,Atq -389,22 - Jun,
Alyson Huber,Atq -385,22 - Jun,
Zaiden Wheeler,Atq -348,22 - Jun,WFH
Name,Employee Code,23 - Jun,Thu
Thanos Thakur,Atq -406,23 - Jun,
Jarvis Singh,Atq -462,23 - Jun,
Nevaeh Waller,Atq -411,23 - Jun,
Bo Cordova,Atq -398,23 - Jun,WFH
Mekhi Singleton,Atq -438,23 - Jun,
Peter Pandey,Atq -366,23 - Jun,
Loki Lal,Atq -441,23 - Jun,
Phoenix Brady,Atq -436,23 - Jun,
Ana Little,Atq -404,23 - Jun,
Grace Stone,Atq -397,23 - Jun,
Tori Shannon,Atq -335,23 - Jun,
Lyric Bartlett,Atq -443,23 - Jun,
Kaylah Schultz,Atq -419,23 - Jun,
Cason David,Atq -467,23 - Jun,
Miya Hampton,Atq -450,23 - Jun,
Sofia Solis,Atq -405,23 - Jun,
Mckayla Parker,Atq -440,23 - Jun,
Madelynn Gray,Atq -335,23 - Jun,
Myla Klein,Atq -343,23 - Jun,
Boston Morse,Atq -334,23 - Jun,
April Ayers,Atq -446,23 - Jun,
Faith Hamilton,Atq -419,23 - Jun,
Joel Cruz,Atq -396,23 - Jun,
Iris Woodard,Atq -459,23 - Jun,
Trystan Ortega,Atq -349,23 - Jun,
Miles Fields,Atq -438,23 - Jun,
Rodrigo Price,Atq -423,23 - Jun,
Ella Roth,Atq -370,23 - Jun,
Jayce Fuentes,Atq -433,23 - Jun,
Hailee Fitzpatrick,Atq -375,23 - Jun,
Rey Novak,Atq -475,23 - Jun,
Macie Callahan,Atq -368,23 - Jun,
Xiomara Ruiz,Atq -468,23 - Jun,
Weston Horton,Atq -348,23 - Jun,
Chris Frye,Atq -405,23 - Jun,WFH
London Kim,Atq -475,23 - Jun,
Kenley Marsh,Atq -375,23 - Jun,
Adriel Pace,Atq -456,23 - Jun,
Jase Ingram,Atq -385,23 - Jun,
Adyson Moyer,Atq -484,23 - Jun,
Tucker Austin,Atq -412,23 - Jun,PL
Cristofer Bernard,Atq -472,23 - Jun,
Karma Reeves,Atq -396,23 - Jun,
Esperanza Irwin,Atq -467,23 - Jun,
Demarcus Gordon,Atq -484,23 - Jun,
Ryann Guerrero,Atq -432,23 - Jun,
Rylee Mullins,Atq -421,23 - Jun,
Ayanna Atkins,Atq -452,23 - Jun,
Briley Orr,Atq -367,23 - Jun,
Emma Freeman,Atq -393,23 - Jun,
Will Mahoney,Atq -403,23 - Jun,
Titus Andersen,Atq -414,23 - Jun,
Marquis Wyatt,Atq -418,23 - Jun,
Nick Orozco,Atq -408,23 - Jun,
Gustavo Ritter,Atq -382,23 - Jun,WFH
Isiah Small,Atq -373,23 - Jun,
Hillary Kirk,Atq -418,23 - Jun,
Dominique Benjamin,Atq -376,23 - Jun,
Nehemiah Diaz,Atq -453,23 - Jun,
Josh Sharp,Atq -461,23 - Jun,
Samuel Murray,Atq -411,23 - Jun,
Quincy Mendez,Atq -472,23 - Jun,
Athena Rios,Atq -448,23 - Jun,
Keaton Nixon,Atq -364,23 - Jun,
Kayleigh Kennedy,Atq -371,23 - Jun,
Makai Hardy,Atq -361,23 - Jun,WFH
Leslie Navarro,Atq -459,23 - Jun,WFH
Piper Carroll,Atq -401,23 - Jun,
Alexander Davenport,Atq -350,23 - Jun,WFH
Jovani Pope,Atq -470,23 - Jun,
Kaley Fitzpatrick,Atq -374,23 - Jun,WFH
Miley Combs,Atq -372,23 - Jun,LWP
Dallas Weeks,Atq -437,23 - Jun,
Jessie Carrillo,Atq -458,23 - Jun,
Aditya Walls,Atq -455,23 - Jun,
Kane Malone,Atq -476,23 - Jun,
Kiana Mcmillan,Atq -362,23 - Jun,
Jaime Ritter,Atq -452,23 - Jun,
Charity Singleton,Atq -334,23 - Jun,
Mckayla Miles,Atq -414,23 - Jun,
Julien Hamilton,Atq -389,23 - Jun,
Alyson Huber,Atq -385,23 - Jun,
Zaiden Wheeler,Atq -348,23 - Jun,WFH
Name,Employee Code,24 - Jun,Fri
Thanos Thakur,Atq -406,24 - Jun,
Jarvis Singh,Atq -462,24 - Jun,
Nevaeh Waller,Atq -411,24 - Jun,
Bo Cordova,Atq -398,24 - Jun,WFH
Mekhi Singleton,Atq -438,24 - Jun,
Peter Pandey,Atq -366,24 - Jun,
Loki Lal,Atq -441,24 - Jun,
Phoenix Brady,Atq -436,24 - Jun,
Ana Little,Atq -404,24 - Jun,
Grace Stone,Atq -397,24 - Jun,
Tori Shannon,Atq -335,24 - Jun,
Lyric Bartlett,Atq -443,24 - Jun,
Kaylah Schultz,Atq -419,24 - Jun,
Cason David,Atq -467,24 - Jun,
Miya Hampton,Atq -450,24 - Jun,
Sofia Solis,Atq -405,24 - Jun,
Mckayla Parker,Atq -440,24 - Jun,
Madelynn Gray,Atq -335,24 - Jun,
Myla Klein,Atq -343,24 - Jun,
Boston Morse,Atq -334,24 - Jun,
April Ayers,Atq -446,24 - Jun,
Faith Hamilton,Atq -419,24 - Jun,
Joel Cruz,Atq -396,24 - Jun,
Iris Woodard,Atq -459,24 - Jun,
Trystan Ortega,Atq -349,24 - Jun,
Miles Fields,Atq -438,24 - Jun,
Rodrigo Price,Atq -423,24 - Jun,
Ella Roth,Atq -370,24 - Jun,
Jayce Fuentes,Atq -433,24 - Jun,
Hailee Fitzpatrick,Atq -375,24 - Jun,
Rey Novak,Atq -475,24 - Jun,
Macie Callahan,Atq -368,24 - Jun,
Xiomara Ruiz,Atq -468,24 - Jun,
Weston Horton,Atq -348,24 - Jun,
Chris Frye,Atq -405,24 - Jun,WFH
London Kim,Atq -475,24 - Jun,
Kenley Marsh,Atq -375,24 - Jun,
Adriel Pace,Atq -456,24 - Jun,
Jase Ingram,Atq -385,24 - Jun,
Adyson Moyer,Atq -484,24 - Jun,
Tucker Austin,Atq -412,24 - Jun,PL
Cristofer Bernard,Atq -472,24 - Jun,
Karma Reeves,Atq -396,24 - Jun,
Esperanza Irwin,Atq -467,24 - Jun,
Demarcus Gordon,Atq -484,24 - Jun,
Ryann Guerrero,Atq -432,24 - Jun,
Rylee Mullins,Atq -421,24 - Jun,
Ayanna Atkins,Atq -452,24 - Jun,
Briley Orr,Atq -367,24 - Jun,
Emma Freeman,Atq -393,24 - Jun,
Will Mahoney,Atq -403,24 - Jun,
